LONGITUDE,LATITUDE,ETAPA,UNIDADE_LEITURA,TEMPO,TIPO
-44.791263,-4.2167655,11,BL11B002,0.16,U
-44.7916689,-4.2160649,11,BL11B002,0.56,U
-44.7904795,-4.2163436,11,BL11B002,0.4,U
-44.7914888,-4.2165086,11,BL11B002,0.27,U
-44.7912671,-4.2160249,11,BL11B002,8.57,U
-44.7905338,-4.2163505,11,BL11B002,0.18,U
-44.791439,-4.2145536,11,BL11B002,0.13,U
-44.7911344,-4.2150555,11,BL11B002,0.39,U
-44.7926846,-4.2162264,11,BL11B002,0.17,U
-44.79159,-4.2165112,11,BL11B002,0.23,U
-44.7916494,-4.2165286,11,BL11B002,0.54,U
-44.792353,-4.2147939,11,BL11B002,1.1,U
-44.7907935,-4.216375,11,BL11B002,1.21,U
-44.791189,-4.216017,11,BL11B002,0.24,U
-44.7916202,-4.2161075,11,BL11B002,0.17,U
-44.7904078,-4.2163121,11,BL11B002,0.37,U
-44.7914814,-4.2145851,11,BL11B002,0.29,U
-44.7909956,-4.2164122,11,BL11B002,0.4,U
-44.7915257,-4.2145803,11,BL11B002,0.39,U
-44.7908901,-4.2163652,11,BL11B002,0.39,U
-44.7915299,-4.2145731,11,BL11B002,0.39,U
-44.7902748,-4.214931,11,BL11B002,0.43,U
-44.7912422,-4.2164463,11,BL11B002,0.18,U
-44.7912969,-4.2146124,11,BL11B002,0.21,U
-44.7912066,-4.2164422,11,BL11B002,0.21,U
-44.7916395,-4.2145842,11,BL11B002,0.41,U
-44.7908927,-4.2144645,11,BL11B002,28.44,U
-44.791127,-4.2164331,11,BL11B002,0.36,U
-44.7914318,-4.2164768,11,BL11B002,0.35,U
-44.7909873,-4.2159757,11,BL11B002,0.21,U
-44.7913226,-4.216452,11,BL11B002,0.24,U
-44.7910962,-4.2164312,11,BL11B002,0.22,U
-44.7918002,-4.2161397,11,BL11B002,0.48,U
-44.790874,-4.2163311,11,BL11B002,0.43,U
-44.790669695,-4.216365995,11,BL11B002,0.24,U
-44.7917913,-4.2146305,11,BL11B002,0.45,U
-44.7922847,-4.2147079,11,BL11B002,0.31,U
-44.7912261,-4.2145909,11,BL11B002,0.27,U
-44.7909109,-4.214544,11,BL11B002,0.19,U
-44.7903709,-4.214391,11,BL11B002,0.46,U
-44.790796,-4.2149944,11,BL11B002,0.35,U
-44.792345702543,-4.214779420476,11,BL11B002,0.37,U
-44.7909989,-4.2150081,11,BL11B002,0.23,U
-44.7922715,-4.2147115,11,BL11B002,3.28,U
-44.7914945,-4.2146389,11,BL11B002,1.08,U
-44.7921547,-4.2146807,11,BL11B002,0.36,U
-44.7908305,-4.2144671,11,BL11B002,0.27,U
-44.7906018,-4.2144248,11,BL11B002,0.28,U
-44.793862905,-4.215636465,11,BL11B002,1.11,U
-44.7910435,-4.2146089,11,BL11B002,1.07,U
-44.7914301,-4.2146465,11,BL11B002,0.32,U
-44.7908591,-4.214473,11,BL11B002,0.31,U
-44.7933393,-4.2169638,11,BL11B002,1.02,U
-44.7921136,-4.2147448,11,BL11B002,0.54,U
-44.7909676,-4.2145528,11,BL11B002,0.24,U
-44.790829323333,-4.21444907,11,BL11B002,0.22,U
-44.7922693,-4.2147729,11,BL11B002,0.53,U
-44.7914346,-4.2145419,11,BL11B002,0.51,U
-44.7911605,-4.2145986,11,BL11B002,0.27,U
-44.7905304,-4.2144109,11,BL11B002,0.18,U
-44.7920956,-4.2152216,11,BL11B002,0.25,U
-44.7910945,-4.2150422,11,BL11B002,1.18,U
-44.7922163,-4.2152535,11,BL11B002,0.51,U
-44.7920589,-4.2152092,11,BL11B002,0.51,U
-44.7921659,-4.2152293,11,BL11B002,1.44,U
-44.791010136667,-4.214490496667,11,BL11B002,0.51,U
-44.7916102,-4.2146716,11,BL11B002,0.22,U
-44.7917671,-4.2151766,11,BL11B002,6.16,U
-44.7914402,-4.2145541,11,BL11B002,0.35,U
-44.7914454,-4.214554,11,BL11B002,0.14,U
-44.7908232,-4.2145461,11,BL11B002,0.15,U
-44.7902577,-4.214445,11,BL11B002,0.41,U
-44.7903963,-4.214453,11,BL11B002,0.26,U
-44.7906734,-4.214425,11,BL11B002,0.32,U
-44.7916057,-4.2146603,11,BL11B002,0.39,U
-44.790268875,-4.214262215,11,BL11B002,0.46,U
-44.7917455,-4.2146906,11,BL11B002,1.18,U
-44.7906994,-4.2164193,11,BL11B002,0.28,U
-44.79144429,-4.21454634,11,BL11B002,0.14,U
-44.7902643,-4.2143482,11,BL11B002,0.34,U
-44.7917127,-4.2145395,11,BL11B002,0.25,U
-44.7912369,-4.2165124,11,BL11B002,0.17,U
-44.7885458,-4.211538,11,BL11B009,17.33,U
-44.793597,-4.2070453,11,BL11B009,0.51,U
-44.7912157,-4.2099216,11,BL11B009,0.54,U
-44.7916741,-4.2067138,11,BL11B009,0.56,U
-44.7935636,-4.2081646,11,BL11B009,0.34,U
-44.7901518,-4.2091554,11,BL11B009,0.21,U
-44.7914638,-4.2076747,11,BL11B009,0.36,U
-44.7915211,-4.2068114,11,BL11B009,3.01,U
-44.7918554,-4.2083975,11,BL11B009,0.22,U
-44.7921689,-4.2066916,11,BL11B009,0.29,U
-44.7910308,-4.2073164,11,BL11B009,0.27,U
-44.7933786,-4.2082188,11,BL11B009,0.29,U
-44.7916116,-4.2065479,11,BL11B009,0.53,U
-44.7931898,-4.2068714,11,BL11B009,0.32,U
-44.792696,-4.208946,11,BL11B009,1.02,U
-44.791541,-4.2095252,11,BL11B009,1.24,U
-44.7916286,-4.2064057,11,BL11B009,0.22,U
-44.7915991,-4.2064838,11,BL11B009,0.35,U
-44.793204,-4.2069166,11,BL11B009,0.49,U
-44.7912055,-4.2087766,11,BL11B009,1.21,U
-44.79106173,-4.20772294,11,BL11B009,0.23,U
-44.7916435,-4.2063516,11,BL11B009,0.16,U
-44.79196802,-4.209582275,11,BL11B009,0.49,U
-44.7910142,-4.20673,11,BL11B009,0.21,U
-44.7909867,-4.2069303,11,BL11B009,0.37,U
-44.7910764,-4.2064046,11,BL11B009,1.39,U
-44.7930656,-4.2080872,11,BL11B009,0.35,U
-44.7930077,-4.2080743,11,BL11B009,0.38,U
-44.7935944,-4.2082431,11,BL11B009,0.23,U
-44.7912507,-4.2089152,11,BL11B009,0.34,U
-44.7910613,-4.2065167,11,BL11B009,0.52,U
-44.7916602,-4.2062638,11,BL11B009,0.32,U
-44.7910255,-4.2065959,11,BL11B009,0.32,U
-44.7930554,-4.2075994,11,BL11B009,0.36,U
-44.7904212,-4.2078799,11,BL11B009,0.31,U
-44.7910075,-4.2069293,11,BL11B009,0.37,U
-44.7934691,-4.2076436,11,BL11B009,1.13,U
-44.7912178,-4.2063436,11,BL11B009,0.27,U
-44.7912333,-4.2063074,11,BL11B009,0.52,U
-44.78865679,-4.210240666667,11,BL11B009,48.16,U
-44.7934921,-4.2075903,11,BL11B009,0.37,U
-44.7915563,-4.2066928,11,BL11B009,0.31,U
-44.792582346126,-4.206871502101,11,BL11B009,0.27,U
-44.7920778,-4.2064287,11,BL11B009,1.01,U
-44.7935528,-4.2072961,11,BL11B009,0.49,U
-44.792823765,-4.20848719,11,BL11B009,0.46,U
-44.78910871,-4.209171523333,11,BL11B009,2,U
-44.7914045,-4.2062052,11,BL11B009,0.43,U
-44.7917918,-4.208855,11,BL11B009,0.55,U
-44.7921445,-4.2065033,11,BL11B009,0.27,U
-44.792888383333,-4.208066776667,11,BL11B009,0.46,U
-44.7928323,-4.2086299,11,BL11B009,2.08,U
-44.7927186,-4.2087567,11,BL11B009,2.3,U
-44.790285012758,-4.208444729438,11,BL11B009,1.09,U
-44.7925909,-4.2068529,11,BL11B009,0.29,U
-44.7911803,-4.2066393,11,BL11B009,0.25,U
-44.7930452,-4.2076485,11,BL11B009,0.44,U
-44.7928519,-4.2085561,11,BL11B009,0.32,U
-44.7925811,-4.2067496,11,BL11B009,0.25,U
-44.7910941,-4.2069162,11,BL11B009,0.26,U
-44.791969741709,-4.208903215095,11,BL11B009,0.58,U
-44.7911216,-4.2093448,11,BL11B009,0.28,U
-44.7910338,-4.2072061,11,BL11B009,0.39,U
-44.7930763,-4.2075238,11,BL11B009,0.22,U
-44.7928336,-4.2087134,11,BL11B009,3.56,U
-44.7930139,-4.2077085,11,BL11B009,0.42,U
-44.7925437,-4.2069854,11,BL11B009,1.07,U
-44.7926417,-4.2065936,11,BL11B009,0.18,U
-44.7923394,-4.2085954,11,BL11B009,1.31,U
-44.7922075,-4.2066038,11,BL11B009,0.34,U
-44.7925936,-4.2067147,11,BL11B009,0.37,U
-44.7923021,-4.2084287,11,BL11B009,0.54,U
-44.7931978,-4.2068101,11,BL11B009,0.31,U
-44.7936973,-4.2070699,11,BL11B009,0.27,U
-44.7929363,-4.2076833,11,BL11B009,0.17,U
-44.7927818,-4.2084964,11,BL11B009,0.35,U
-44.7910584,-4.2071386,11,BL11B009,0.3,U
-44.792209,-4.2065054,11,BL11B009,0.29,U
-44.7913384,-4.20621642,11,BL11B009,0.56,U
-44.7925512,-4.2074606,11,BL11B009,0.45,U
-44.7927719,-4.2083816,11,BL11B009,0.41,U
-44.7928239,-4.2071704,11,BL11B009,0.28,U
-44.7920669,-4.2068363,11,BL11B009,1.43,U
-44.7939632,-4.2082154,11,BL11B009,0.19,U
-44.7925054,-4.2076731,11,BL11B009,0.36,U
-44.7923638,-4.2084149,11,BL11B009,0.26,U
-44.7922379,-4.2084985,11,BL11B009,1.04,U
-44.7924869,-4.207746,11,BL11B009,1.35,U
-44.79149683,-4.207468893333,11,BL11B009,0.27,U
-44.7929753,-4.2075603,11,BL11B009,0.45,U
-44.7927499,-4.2085727,11,BL11B009,1.11,U
-44.7925699,-4.2073958,11,BL11B009,0.27,U
-44.7930937,-4.2081618,11,BL11B009,0.16,U
-44.7923588,-4.2085336,11,BL11B009,0.41,U
-44.7906779,-4.208954,11,BL11B009,1.04,U
-44.7930175,-4.2081511,11,BL11B009,0.27,U
-44.7914666,-4.2072766,11,BL11B009,0.31,U
-44.7938622,-4.2073202,11,BL11B009,0.34,U
-44.7923865,-4.2084923,11,BL11B009,0.37,U
-44.7925385,-4.2081133,11,BL11B009,1.04,U
-44.7926425,-4.2081257,11,BL11B009,1.22,U
-44.7913171,-4.2078644,11,BL11B009,0.28,U
-44.793586,-4.2077058,11,BL11B009,0.28,U
-44.7941678,-4.2073613,11,BL11B009,0.27,U
-44.7929906,-4.2074641,11,BL11B009,0.34,U
-44.791538,-4.2072377,11,BL11B009,0.36,U
-44.7927616,-4.2084729,11,BL11B009,1.21,U
-44.7918554,-4.2083197,11,BL11B009,0.27,U
-44.7923287,-4.2086694,11,BL11B009,1.5,U
-44.791190151345,-4.209912510325,11,BL11B009,0.43,U
-44.7918032,-4.2086769,11,BL11B009,0.53,U
-44.792905,-4.208216,11,BL11B009,0.43,U
-44.7914407,-4.2073316,11,BL11B009,1.19,U
-44.792699,-4.2071565,11,BL11B009,0.41,U
-44.7922714,-4.2084406,11,BL11B009,0.17,U
-44.7909486,-4.2076053,11,BL11B009,0.48,U
-44.7918471,-4.2084437,11,BL11B009,0.41,U
-44.7932825,-4.2072231,11,BL11B009,0.29,U
-44.791429,-4.2073957,11,BL11B009,0.27,U
-44.7916516,-4.2095383,11,BL11B009,1.33,U
-44.7924357,-4.2080797,11,BL11B009,0.5,U
-44.7929262,-4.2077691,11,BL11B009,0.52,U
-44.7918556,-4.2082156,11,BL11B009,0.34,U
-44.7917356,-4.2085503,11,BL11B009,0.24,U
-44.7912079,-4.2064471,11,BL11B009,0.37,U
-44.7926479,-4.2081208,11,BL11B009,0.14,U
-44.792447,-4.2074743,11,BL11B009,0.53,U
-44.7915299,-4.2073961,11,BL11B009,0.48,U
-44.793501,-4.2079645,11,BL11B009,0.55,U
-44.7926356,-4.2071583,11,BL11B009,0.5,U
-44.7934807,-4.207696,11,BL11B009,0.35,U
-44.7928261,-4.2071656,11,BL11B009,0.24,U
-44.7911796,-4.2065305,11,BL11B009,1.58,U
-44.7922334,-4.206428,11,BL11B009,0.44,U
-44.7940808,-4.2073684,11,BL11B009,1.02,U
-44.7911974,-4.2068975,11,BL11B009,1.36,U
-44.7917237,-4.2086338,11,BL11B009,0.28,U
-44.7927212,-4.2081342,11,BL11B009,0.28,U
-44.7914643,-4.2069495,11,BL11B009,0.45,U
-44.7935481,-4.2078655,11,BL11B009,1.08,U
-44.7916646,-4.2068265,11,BL11B009,0.34,U
-44.7929298,-4.2076315,11,BL11B009,0.31,U
-44.7923168,-4.2080563,11,BL11B009,0.32,U
-44.7934831,-4.2080422,11,BL11B009,0.52,U
-44.7934887,-4.2080662,11,BL11B009,0.46,U
-44.7911726,-4.2066168,11,BL11B009,0.27,U
-44.791727,-4.2085045,11,BL11B009,1.2,U
-44.7911564,-4.2067364,11,BL11B009,0.29,U
-44.793669,-4.2071379,11,BL11B009,0.43,U
-44.7926339,-4.2065312,11,BL11B009,0.31,U
-44.7920872,-4.2067554,11,BL11B009,0.44,U
-44.7914266,-4.2079492,11,BL11B009,0.36,U
-44.7934399,-4.2080176,11,BL11B009,0.36,U
-44.7935712,-4.2077726,11,BL11B009,0.28,U
-44.7934943,-4.2078269,11,BL11B009,0.39,U
-44.7912566,-4.2069088,11,BL11B009,0.44,U
-44.7922954,-4.2080712,11,BL11B009,0.32,U
-44.7920741,-4.2063389,11,BL11B009,1.09,U
-44.7926764,-4.2067809,11,BL11B009,1.22,U
-44.7920197,-4.2080254,11,BL11B009,0.48,U
-44.791772825,-4.206286505,11,BL11B009,0.3,U
-44.7891551,-4.209329,11,BL11B009,0.58,U
-44.7927173,-4.206569,11,BL11B009,0.27,U
-44.79172803,-4.209458625,11,BL11B009,1.29,U
-44.791837,-4.2062718,11,BL11B009,0.19,U
-44.7917182,-4.2078303,11,BL11B009,1.29,U
-44.7915982,-4.2079552,11,BL11B009,0.32,U
-44.792857766667,-4.208224203333,11,BL11B009,0.43,U
-44.7920877,-4.2080382,11,BL11B009,1.03,U
-44.7911024,-4.2078681,11,BL11B009,0.51,U
-44.7916685,-4.2067699,11,BL11B009,0.38,U
-44.7919549,-4.2080224,11,BL11B009,3.08,U
-44.7931264,-4.2071967,11,BL11B009,1.01,U
-44.7917056,-4.2064328,11,BL11B009,1.43,U
-44.7936112,-4.2069958,11,BL11B009,0.25,U
-44.7932115,-4.2072176,11,BL11B009,0.34,U
-44.7926851,-4.2068118,11,BL11B009,0.29,U
-44.7937415,-4.2072864,11,BL11B009,0.22,U
-44.7912813,-4.2078911,11,BL11B009,0.34,U
-44.79163353,-4.20943513,11,BL11B009,0.27,U
-44.7917116,-4.207964,11,BL11B009,1.09,U
-44.7922598,-4.208565,11,BL11B009,0.26,U
-44.789470573333,-4.210226836667,11,BL11B009,3.01,U
-44.792274269276,-4.209086650517,11,BL11B009,1.06,U
-44.7916706,-4.2066175,11,BL11B009,0.24,U
-44.793041,-4.2070593,11,BL11B009,0.24,U
-44.7921505,-4.2067868,11,BL11B009,0.44,U
-44.7914935,-4.2079329,11,BL11B009,0.27,U
-44.7917447,-4.2083297,11,BL11B009,0.37,U
-44.7921465,-4.2067798,11,BL11B009,0.42,U
-44.7926653,-4.2068693,11,BL11B009,0.3,U
-44.7930833,-4.2074594,11,BL11B009,3.13,U
-44.7908862,-4.2092995,11,BL11B009,0.41,U
-44.7917103,-4.2065254,11,BL11B009,0.57,U
-44.7909596,-4.2088817,11,BL11B009,0.34,U
-44.7905689,-4.2087883,11,BL11B009,0.16,U
-44.7911565,-4.2088902,11,BL11B009,0.55,U
-44.7910153,-4.2088919,11,BL11B009,0.34,U
-44.7919109,-4.2076577,11,BL11B009,0.39,U
-44.7919202,-4.2075347,11,BL11B009,0.27,U
-44.790302,-4.2087535,11,BL11B009,0.31,U
-44.7904312,-4.2087729,11,BL11B009,0.5,U
-44.7906299,-4.2078963,11,BL11B009,1.48,U
-44.7901489,-4.2092809,11,BL11B009,0.28,U
-44.7919345,-4.2074548,11,BL11B009,0.35,U
-44.791768,-4.2082306,11,BL11B009,1.05,U
-44.7930906,-4.2069486,11,BL11B009,0.25,U
-44.7934225,-4.207275,11,BL11B009,0.31,U
-44.7919869,-4.2073071,11,BL11B009,1.05,U
-44.7909155,-4.2087055,11,BL11B009,0.52,U
-44.79213337,-4.2069467,11,BL11B009,0.41,U
-44.7920221,-4.2070264,11,BL11B009,0.28,U
-44.7919657,-4.2073952,11,BL11B009,0.27,U
-44.7908335,-4.2081893,11,BL11B009,0.3,U
-44.7907238,-4.2088272,11,BL11B009,0.31,U
-44.790791,-4.2084016,11,BL11B009,0.34,U
-44.7916161,-4.2069866,11,BL11B009,0.38,U
-44.7917364,-4.2083789,11,BL11B009,0.26,U
-44.790742,-4.2086642,11,BL11B009,0.28,U
-44.7907136,-4.208042,11,BL11B009,7.11,U
-44.7908475,-4.2081005,11,BL11B009,0.34,U
-44.79399234,-4.20737037,11,BL11B009,0.4,U
-44.7927357,-4.2086544,11,BL11B009,0.54,U
-44.7934825,-4.2091368,11,BL11B009,0.46,U
-44.793958706667,-4.207242313333,11,BL11B009,1.09,U
-44.7917385,-4.2069896,11,BL11B009,0.31,U
-44.7903787,-4.2092082,11,BL11B009,0.39,U
-44.7904451,-4.2093323,11,BL11B009,0.5,U
-44.7910393,-4.2093206,11,BL11B009,0.22,U
-44.7903191,-4.2081834,11,BL11B009,0.27,U
-44.7933025,-4.2080811,11,BL11B009,0.38,U
-44.79224435,-4.2080203,11,BL11B009,0.24,U
-44.79365308,-4.208214126667,11,BL11B009,0.12,U
-44.7902085,-4.2091767,11,BL11B009,0.3,U
-44.7902936,-4.2087423,11,BL11B009,1.57,U
-44.7938975,-4.2072324,11,BL11B009,0.53,U
-44.7919028,-4.2070095,11,BL11B009,0.27,U
-44.7912251,-4.2078819,11,BL11B009,0.25,U
-44.7939151,-4.2084852,11,BL11B009,0.28,U
-44.7908851,-4.2087099,11,BL11B009,0.34,U
-44.7935599,-4.20912,11,BL11B009,0.28,U
-44.7924483,-4.2078018,11,BL11B009,0.25,U
-44.7903442,-4.2092088,11,BL11B009,0.5,U
-44.791822,-4.2069969,11,BL11B009,0.29,U
-44.7890758,-4.2091575,11,BL11B009,0.42,U
-44.7934885,-4.2082248,11,BL11B009,0.34,U
-44.7909081,-4.2094289,11,BL11B009,1.37,U
-44.7922018,-4.2063486,11,BL11B009,0.24,U
-44.7911045,-4.2087541,11,BL11B009,0.3,U
-44.7902668,-4.208483,11,BL11B009,0.39,U
-44.7918835,-4.2077767,11,BL11B009,0.28,U
-44.7903196,-4.2082687,11,BL11B009,0.41,U
-44.793545,-4.209283,11,BL11B009,0.35,U
-44.7934528,-4.2080356,11,BL11B009,1.09,U
-44.7912427,-4.2093479,11,BL11B009,0.4,U
-44.7911064,-4.2093355,11,BL11B009,0.26,U
-44.7906781,-4.2092385,11,BL11B009,0.27,U
-44.7909964,-4.2087312,11,BL11B009,0.28,U
-44.7936629,-4.2073177,11,BL11B009,0.51,U
-44.79249978,-4.207873153333,11,BL11B009,0.17,U
-44.7933724,-4.2092666,11,BL11B009,1.2,U
-44.7905833,-4.2087907,11,BL11B009,0.31,U
-44.7907184,-4.2083349,11,BL11B009,1.17,U
-44.7913301,-4.2089065,11,BL11B009,0.41,U
-44.7907002,-4.2082963,11,BL11B009,0.56,U
-44.7907156,-4.208404,11,BL11B009,0.59,U
-44.7910818,-4.2069736,11,BL11B009,0.3,U
-44.7903422,-4.2081642,11,BL11B009,1.09,U
-44.7903027,-4.2083646,11,BL11B009,0.28,U
-44.7906581,-4.2086738,11,BL11B009,0.51,U
-44.7902203,-4.2092965,11,BL11B009,0.4,U
-44.7931978,-4.2080967,11,BL11B009,0.27,U
-44.791409486667,-4.20767624,11,BL11B009,0.29,U
-44.7907448,-4.2082275,11,BL11B009,0.22,U
-44.7935643,-4.2082381,11,BL11B009,0.34,U
-44.7900308,-4.2076794,11,BL11B009,1.13,U
-44.7932741,-4.2082005,11,BL11B009,0.39,U
-44.790357,-4.2081018,11,BL11B009,0.28,U
-44.7906795,-4.2093741,11,BL11B009,1.11,U
-44.7928808,-4.2080103,11,BL11B009,2.38,U
-44.793389,-4.2092655,11,BL11B009,0.3,U
-44.7931408,-4.2080608,11,BL11B009,0.35,U
-44.7932962,-4.2092356,11,BL11B009,1.28,U
-44.7910171,-4.2077332,11,BL11B009,0.24,U
-44.7904089,-4.2086213,11,BL11B009,0.4,U
-44.7917136,-4.2095425,11,BL11B009,0.31,U
-44.7939189,-4.208334,11,BL11B009,0.11,U
-44.7911459,-4.20787,11,BL11B009,1.01,U
-44.7933142,-4.2082015,11,BL11B009,0.34,U
-44.7933146,-4.2091516,11,BL11B009,0.15,U
-44.7905025,-4.2092484,11,BL11B009,0.42,U
-44.7901271,-4.2087567,11,BL11B009,0.39,U
-44.7930584,-4.2080797,11,BL11B009,0.26,U
-44.7912689,-4.2078116,11,BL11B009,0.58,U
-44.7910678,-4.2069983,11,BL11B009,0.56,U
-44.7900929,-4.20925,11,BL11B009,1.01,U
-44.7939122,-4.2084068,11,BL11B009,2.26,U
-44.7916391,-4.2094522,11,BL11B009,0.54,U
-44.7914272,-4.2078199,11,BL11B009,0.32,U
-44.790049053333,-4.20885027,11,BL11B009,6.24,U
-44.7912822,-4.2061866,11,BL11B009,1.34,U
-44.7931611,-4.208218,11,BL11B009,0.27,U
-44.79005233,-4.209138943333,11,BL11B009,2.26,U
-44.7932462,-4.2092253,11,BL11B009,0.14,U
-44.7920035,-4.2063008,11,BL11B009,0.31,U
-44.792094506667,-4.206335113333,11,BL11B009,0.54,U
-44.79379392,-4.20819783,11,BL11B009,0.39,U
-44.7935393,-4.2082392,11,BL11B009,0.49,U
-44.793381,-4.2091309,11,BL11B009,0.27,U
-44.7913733,-4.2095182,11,BL11B009,1.06,U
-44.7926732,-4.2079974,11,BL11B009,0.59,U
-44.7915596,-4.2078242,11,BL11B009,0.56,U
-44.7930553,-4.2075136,11,BL11B009,0.27,U
-44.7913887,-4.2094954,11,BL11B009,1.04,U
-44.791847,-4.2095715,11,BL11B009,0.43,U
-44.7927491,-4.2080071,11,BL11B009,1.33,U
-44.7936324,-4.2091708,11,BL11B009,0.52,U
-44.7918619,-4.2095652,11,BL11B009,0.49,U
-44.7924142,-4.2063797,11,BL11B009,0.4,U
-44.7921205,-4.2066228,11,BL11B009,0.27,U
-44.7921072,-4.2067018,11,BL11B009,0.16,U
-44.7910462,-4.2067687,11,BL11B009,0.4,U
-44.7911031,-4.2094383,11,BL11B009,0.46,U
-44.7925886,-4.2079976,11,BL11B009,0.27,U
-44.7910407,-4.2072813,11,BL11B009,0.15,U
-44.7926409,-4.2079964,11,BL11B009,1.32,U
-44.7924524,-4.207867,11,BL11B009,1.42,U
-44.792128914254,-4.20905844508,11,BL11B009,0.52,U
-44.7937138,-4.2070276,11,BL11B009,0.27,U
-44.7941674,-4.2072654,11,BL11B009,0.27,U
-44.7905571,-4.2087956,11,BL11B009,0.29,U
-44.79108147,-4.20783481,11,BL11B009,0.42,U
-44.7930391,-4.2079779,11,BL11B009,0.41,U
-44.79152523,-4.20888165,11,BL11B009,0.18,U
-44.78966649,-4.20848231,11,BL11B009,0.55,U
-44.7855496,-4.2142362,11,BL11B003,0.23,U
-44.788005535,-4.21312093,11,BL11B003,0.27,U
-44.7869652,-4.2122858,11,BL11B003,0.38,U
-44.78568588,-4.2145681,11,BL11B003,0.18,U
-44.7850754,-4.2138325,11,BL11B003,0.34,U
-44.7868412,-4.2134545,11,BL11B003,0.48,U
-44.7849158,-4.214114,11,BL11B003,0.14,U
-44.78529,-4.2149092,11,BL11B003,0.19,U
-44.7857041,-4.2147689,11,BL11B003,0.15,U
-44.7849595,-4.2143437,11,BL11B003,0.52,U
-44.7868746,-4.2132826,11,BL11B003,0.22,U
-44.786967,-4.2126,11,BL11B003,0.29,U
-44.7869651,-4.2124905,11,BL11B003,48.34,U
-44.7852216,-4.2144403,11,BL11B003,0.17,U
-44.7855074,-4.214228,11,BL11B003,0.17,U
-44.7869619,-4.2126955,11,BL11B003,0.31,U
-44.786978,-4.2121806,11,BL11B003,0.25,U
-44.7851846,-4.2136936,11,BL11B003,0.18,U
-44.7850459,-4.2139157,11,BL11B003,0.22,U
-44.78531,-4.2144882,11,BL11B003,0.16,U
-44.7852254,-4.2136914,11,BL11B003,1.08,U
-44.786401685,-4.212030795,11,BL11B003,0.44,U
-44.7851118,-4.2136685,11,BL11B003,0.44,U
-44.7849759,-4.2139117,11,BL11B003,0.22,U
-44.7855686,-4.2138155,11,BL11B003,0.34,U
-44.78560449,-4.21382521,11,BL11B003,0.31,U
-44.7851762,-4.2149029,11,BL11B003,0.25,U
-44.7868991,-4.212472,11,BL11B003,0.27,U
-44.7868839,-4.2126425,11,BL11B003,2.06,U
-44.7850547,-4.2148646,11,BL11B003,0.31,U
-44.7868886,-4.2126021,11,BL11B003,0.43,U
-44.786969,-4.2124574,11,BL11B003,0.19,U
-44.7851163,-4.2148915,11,BL11B003,0.24,U
-44.7869978,-4.2120591,11,BL11B003,0.55,U
-44.7849932,-4.2141667,11,BL11B003,0.22,U
-44.785441216081,-4.214178049006,11,BL11B003,0.36,U
-44.7852142,-4.2141074,11,BL11B003,0.29,U
-44.78496142,-4.214215843333,11,BL11B003,0.08,U
-44.7867007,-4.2120571,11,BL11B003,0.17,U
-44.7866261,-4.212025,11,BL11B003,0.53,U
-44.7863935,-4.2123709,11,BL11B003,0.25,U
-44.7868891,-4.2124456,11,BL11B003,1.47,U
-44.7856358,-4.2138213,11,BL11B003,0.19,U
-44.7867471,-4.212071,11,BL11B003,0.41,U
-44.786816,-4.213252,11,BL11B003,2.06,U
-44.7863717,-4.2127942,11,BL11B003,0.32,U
-44.785994,-4.2124951,11,BL11B003,0.25,U
-44.7860245,-4.2126132,11,BL11B003,0.39,U
-44.7868603,-4.213357,11,BL11B003,0.22,U
-44.7864039,-4.2124257,11,BL11B003,0.32,U
-44.7852448,-4.2141219,11,BL11B003,0.41,U
-44.786512,-4.2120784,11,BL11B003,0.3,U
-44.7867212,-4.2120232,11,BL11B003,3.2,U
-44.7863853,-4.2126458,11,BL11B003,0.27,U
-44.7864585,-4.212301,11,BL11B003,0.22,U
-44.7864714,-4.2124017,11,BL11B003,0.22,U
-44.7864338,-4.2126825,11,BL11B003,0.28,U
-44.7864491,-4.2125532,11,BL11B003,0.4,U
-44.7873528,-4.2120543,11,BL11B003,1.18,U
-44.786801,-4.2132864,11,BL11B003,0.27,U
-44.7868923,-4.2125077,11,BL11B003,0.23,U
-44.7869463,-4.2122795,11,BL11B003,0.41,U
-44.7869055,-4.212337,11,BL11B003,0.19,U
-44.7868915,-4.2120787,11,BL11B003,0.49,U
-44.7858739,-4.2138766,11,BL11B003,0.26,U
-44.7858414,-4.2138619,11,BL11B003,0.27,U
-44.7865407,-4.212029,11,BL11B003,0.27,U
-44.7856888,-4.2137713,11,BL11B003,0.23,U
-44.7866759,-4.2120559,11,BL11B003,0.19,U
-44.786483,-4.2120244,11,BL11B003,0.18,U
-44.7856823,-4.2137568,11,BL11B003,0.18,U
-44.7856347,-4.2137451,11,BL11B003,0.19,U
-44.7863622,-4.2125881,11,BL11B003,0.27,U
-44.78647171268,-4.21227334466,11,BL11B003,0.27,U
-44.7866997,-4.2120276,11,BL11B003,0.35,U
-44.7857398,-4.2127431,11,BL11B003,0.35,U
-44.7857564,-4.2141983,11,BL11B003,3.3,U
-44.78636047,-4.2122873,11,BL11B003,0.14,U
-44.785643,-4.2142046,11,BL11B003,0.39,U
-44.7860875,-4.2127996,11,BL11B003,0.27,U
-44.785421,-4.2142126,11,BL11B003,0.25,U
-44.7859059,-4.213783,11,BL11B003,0.38,U
-44.7852923,-4.2141274,11,BL11B003,0.28,U
